"","rate","sample"
"67",0.2,2.39164757309482
"68",0.2,0.733421977705299
"69",0.2,8.7362387758463
"70",0.2,2.72027988219634
"71",0.2,13.8092801434206
"72",0.2,9.59145856047881
"73",0.2,1.65086602559313
"74",0.2,2.60665980633348
"75",0.2,3.97662209325886
"76",0.2,5.40775806156403
"77",0.2,3.68807821047908
"78",0.2,0.544896706533259
"79",0.2,1.76518498687074
"80",0.2,1.82886626105756
"81",0.2,1.18156905286014
"82",0.2,1.20969661505251
"83",0.2,2.82047164160758
"84",0.2,14.0939207366648
"85",0.2,3.84167347227033
"86",0.2,15.8694172811595
"87",0.2,3.93087686633374
"88",0.2,1.54765977757052
"89",0.2,3.17874826490879
"90",0.2,0.940312104588047
"91",0.2,2.21860730072211
"92",0.2,2.27988780010492
"93",0.2,1.38031379785389
"94",0.2,0.440535764209926
"95",0.2,1.38713132590055
"96",0.2,7.46586620257076
"97",0.2,1.57430293504149
"98",0.2,4.89243830998844
"99",0.2,0.508633886929601
"100",0.2,7.17876888769579
"101",0.2,4.27509042613182
"102",0.2,8.55927762533438
"103",0.2,5.7057124187932
"104",0.2,8.46689403015089
"105",0.2,3.04895635228604
"106",0.2,15.5378590888324
"107",0.2,2.01646783854812
"108",0.2,17.7871922656504
"109",0.2,4.80662452967322
"110",0.2,0.0201621023971901
"111",0.2,1.99996582210652
"112",0.2,4.9054429491744
"113",0.2,9.2443375937165
"114",0.2,3.45344920642674
"115",0.2,0.668947999924736
"116",0.2,8.30717730293882
"117",0.2,2.77281532757697
"118",0.2,1.38258814113215
"119",0.2,3.12898945529014
"120",0.2,12.2202038292991
"121",0.2,1.34518521853892
"122",0.2,14.5094430065694
"123",0.2,1.71553503489122
"124",0.2,1.69796664624838
"125",0.2,10.1400093823196
"126",0.2,1.98306437746324
"127",0.2,0.694740062500698
"128",0.2,0.233094661962241
"129",0.2,4.30791416373667
"130",0.2,8.16041014246524
"131",0.2,9.78137035812152
"132",0.2,11.8058662948416
"133",0.2,3.23907039826736
"134",0.2,4.35078307499594
"135",0.2,1.49685993790627
"136",0.2,3.25384791510224
"137",0.2,1.61532320082188
"138",0.2,2.26366126964638
"139",0.2,1.52313967002556
"140",0.2,13.746768766384
"141",0.2,6.33404702392823
"142",0.2,1.49434315323958
"143",0.2,2.15676882304251
"144",0.2,6.01472123039371
"145",0.2,6.78443199468261
"146",0.2,13.4179169026421
"147",0.2,4.59810317561076
"148",0.2,8.19093414540303
"149",0.2,1.51724696410486
"150",0.2,3.32628077827394
"151",0.2,1.71843739031112
"152",0.2,9.30750126908434
"153",0.2,4.02231304890645
"154",0.2,2.31170102255419
"155",0.2,3.86883273328614
"156",0.2,6.36220943773518
"157",0.2,11.2578042203802
"158",0.2,0.850594192743301
"159",0.2,3.58898226616389
"160",0.2,3.22017030790448
"161",0.2,12.9810118575798
"162",0.2,4.16708149926221
"163",0.2,0.0910612871519035
"164",0.2,2.20917689846829
"165",0.2,5.02387466108245
"166",0.2,2.73064949549735
"167",0.2,4.21108963585701
"168",0.2,11.0671223973142
"169",0.2,4.38359765780574
"170",0.2,3.12309621134773
"171",0.2,3.23933230247349
"172",0.2,3.80438081899142
"173",0.2,6.53249147327101
"174",0.2,0.856323870830238
"175",0.2,0.263760760426521
"176",0.2,9.21118268701148
"177",0.2,0.520056696524911
"178",0.2,2.29766993550584
"179",0.2,5.8670133629576
"180",0.2,15.6665483481231
"181",0.2,1.08997588744387
"182",0.2,1.64393924875185
"183",0.2,14.7009686372223
"184",0.2,0.54675807710737
"185",0.2,0.382336238146668
"186",0.2,7.66865649888882
"187",0.2,1.50592218517321
"188",0.2,4.88809073322868
"189",0.2,5.91889206299043
"190",0.2,0.389062846207777
"191",0.2,2.63941571937307
"192",0.2,9.7803906347127
"193",0.2,10.1251985128493
"194",0.2,5.93643574488765
"195",0.2,19.8146353930908
"196",0.2,4.36531871590456
"197",0.2,8.65538410800409
"198",0.2,0.521716638468206
"199",0.2,0.960333240218461
"200",0.2,5.16122025416649
"201",0.2,11.4100942475008
"202",0.2,6.3014471202851
"203",0.2,8.70226032989931
"204",0.2,10.1844522818447
"205",0.2,18.2831137896258
"206",0.2,4.01796207524615
"207",0.2,8.84924550498736
"208",0.2,3.78571424061693
"209",0.2,11.4255268129964
"210",0.2,10.5830572464677
"211",0.2,10.7139883321928
"212",0.2,0.00980378375974904
"213",0.2,16.6059129304233
"214",0.2,2.40376895060763
"215",0.2,1.4666874320637
"216",0.2,3.12329214531928
"217",0.2,0.957928178119054
"218",0.2,10.0804942562701
"219",0.2,15.2808100721779
"220",0.2,1.89663755241781
"221",0.2,21.9228381837223
"222",0.2,4.42701494451691
"223",0.2,0.934580466710031
"224",0.2,6.26606927697963
"225",0.2,2.60513074928895
"226",0.2,2.97966993879527
"227",0.2,2.08021397003904
"228",0.2,2.21469069365412
"229",0.2,2.22460715335865
"230",0.2,0.884444659553796
"231",0.2,9.1260786217522
"232",0.2,3.69921952901017
"233",0.2,12.5290699948775
"234",0.2,14.5428789014663
"235",0.2,7.36291115130198
"236",0.2,10.5120571374239
"237",0.2,0.805896641686559
"238",0.2,4.68426137420631
"239",0.2,6.70198816785073
"240",0.2,4.48624172510233
"241",0.2,6.93187649043738
"242",0.2,0.506333613302559
"243",0.2,3.83580947273827
"244",0.2,0.787685022223741
"245",0.2,8.61837989608657
"246",0.2,0.488471414428204
"247",0.2,7.48393462868728
"248",0.2,1.7884104620546
"249",0.2,5.14541522113091
"250",0.2,0.922731258372208
"251",0.2,8.31893209325981
"252",0.2,1.69039078056812
"253",0.2,1.53893755050376
"254",0.2,13.7599625897812
"255",0.2,14.5843382543864
"256",0.2,6.2129850310967
"257",0.2,5.06019818919782
"258",0.2,1.29737343241253
"259",0.2,8.22853591251087
"260",0.2,2.12220273931165
"261",0.2,6.98033077482855
"262",0.2,3.71302448192096
"263",0.2,0.025102177169174
"264",0.2,2.49737168017098
"265",0.2,0.28304992242203
"266",0.2,1.43321496201679
"267",0.2,1.4992003235966
"268",0.2,1.15923406789079
"269",0.2,14.3964559583524
"270",0.2,6.55317897887385
"271",0.2,4.81677014674378
"272",0.2,1.16385681554675
"273",0.2,1.67922150110826
"274",0.2,17.5038515080766
"275",0.2,0.751999311614782
"276",0.2,11.1839324695276
"277",0.2,4.93011327236241
"278",0.2,2.03225360717624
"279",0.2,4.31689837661756
"280",0.2,7.5055998640645
"281",0.2,2.00643870893221
"282",0.2,11.3073815864729
"283",0.2,2.57055042145616
"284",0.2,5.52858909105367
"285",0.2,4.55608227884523
"286",0.2,3.15373153658584
"287",0.2,1.84742063370713
"288",0.2,1.88691574148834
"289",0.2,13.6406142910229
"290",0.2,5.6739291732893
"291",0.2,11.7841631819712
"292",0.2,4.04269793515509
"293",0.2,8.36774962015569
"294",0.2,3.10800796607509
"295",0.2,1.37929884716868
"296",0.2,7.00680099630561
"297",0.2,2.95463953632861
"298",0.2,4.63689179191285
"299",0.2,6.41947891542173
"300",0.2,2.91994870407507
"301",0.2,15.8587294063511
"302",0.2,5.34351854098445
"303",0.2,4.05745794348629
"304",0.2,6.95237196008575
"305",0.2,3.58502591097343
"306",0.2,0.0912097748368979
"307",0.2,0.921009022276849
"308",0.2,0.626712433277946
"309",0.2,6.78011134245849
"310",0.2,1.030627284199
"311",0.2,8.78191756973875
"312",0.2,3.43343438813463
"313",0.2,17.6170916379172
"314",0.2,3.2552252872847
"315",0.2,2.33712977031246
"316",0.2,0.869774943114416
"317",0.2,1.73895748797804
"318",0.2,2.48699765868506
"319",0.2,0.344048313543052
"320",0.2,2.67302305670455
"321",0.2,0.989957747793291
"322",0.2,5.61637301442629
"323",0.2,1.58196561663398
"324",0.2,3.15379310166463
"325",0.2,8.31829480784845
"326",0.2,2.35891432734206
"327",0.2,1.24499286757782
"328",0.2,7.63322779589943
"329",0.2,9.6402884177388
"330",0.2,7.36578032332373
"331",0.2,10.1045202832193
"332",0.2,4.59662198949985
"333",0.2,4.87220279717195
"334",0.2,18.2365389378389
"335",0.2,2.49434542376548
"336",0.2,1.93877889076248
"337",0.2,3.48193561974446
"338",0.2,1.05359996436164
"339",0.2,0.353425100911409
"340",0.2,3.73914412455331
"341",0.2,0.292905911337584
"342",0.2,2.09428851342214
"343",0.2,1.71851214254275
"344",0.2,2.30766522798692
"345",0.2,7.55576957906497
"346",0.2,6.16510615663088
"347",0.2,10.7636015017735
"348",0.2,4.48973286410278
"349",0.2,9.13432340476653
"350",0.2,6.31221537922925
"351",0.2,4.90422911455339
"352",0.2,6.36527539549962
"353",0.2,5.05435333561831
"354",0.2,1.58463789382949
"355",0.2,10.003805020404
"356",0.2,6.68410455787039
"357",0.2,0.75792402787781
"358",0.2,0.709129949100316
"359",0.2,0.279598998756369
"360",0.2,18.9865707584526
"361",0.2,0.342468470335007
"362",0.2,0.811594559345394
"363",0.2,5.30290922594673
"364",0.2,20.2765857697207
"365",0.2,0.823468929156661
"366",0.2,14.0393150325792
"367",0.2,0.240418289322406
"368",0.2,5.69863288682015
"369",0.2,6.84497242306775
"370",0.2,1.11430251272395
"371",0.2,0.293311127461493
"372",0.2,0.348266707876121
"373",0.2,1.57901289872825
"374",0.2,1.23529887292534
"375",0.2,0.365809395201842
"376",0.2,1.09118691412732
"377",0.2,1.52811503464544
"378",0.2,3.65520063766694
"379",0.2,1.55880386941135
"380",0.2,4.28126940948373
"381",0.2,7.64046618851914
"382",0.2,1.31404004292563
"383",0.2,2.42298350203782
"384",0.2,6.2990845751039
"385",0.2,1.44867238191419
"386",0.2,0.907310382463038
"387",0.2,7.35271495724929
"388",0.2,6.73779969548291
"389",0.2,1.60122904228047
"390",0.2,3.89282874262438
"391",0.2,0.37552120432786
"392",0.2,1.52572836494073
"393",0.2,0.207316945306957
"394",0.2,3.37146458448842
"395",0.2,6.07968449571586
"396",0.2,2.73919871309772
"397",0.2,0.885021341964602
"398",0.2,0.772318618837744
"399",0.2,4.32613046818829
"400",0.2,0.260830437764525
"401",0.2,22.3051666642044
"402",0.2,1.70170932542533
"403",0.2,3.61754395512349
"404",0.2,4.59698706844306
"405",0.2,21.4124674523685
"406",0.2,7.42546842355651
"407",0.2,8.56422913218749
"408",0.2,5.0858631652158
"409",0.2,1.1407456942834
"410",0.2,3.41691094217822
"411",0.2,1.85684866504744
"412",0.2,10.3248223471911
"413",0.2,3.25735283317044
"414",0.2,12.0774045859681
"415",0.2,1.53875568339754
"416",0.2,5.62183923998332
"417",0.2,5.40208810453719
"418",0.2,0.177783836922768
"419",0.2,6.52403072236872
"420",0.2,1.88762156791324
"421",0.2,2.94055261882022
"422",0.2,5.00232292318201
"423",0.2,2.3088352009654
"424",0.2,0.214973781403406
"425",0.2,0.0257777202106561
"426",0.2,0.163108732085675
"427",0.2,1.10099864781043
"428",0.2,1.34121765382588
"429",0.2,1.63881350605105
"430",0.2,6.05138439664102
"431",0.2,3.08460155967623
"432",0.2,1.59005428431556
"433",0.2,9.35681064571154
"434",0.2,13.9422138399425
"435",0.2,2.57829359965399
"436",0.2,5.03401546299128
"437",0.2,6.83056683724231
"438",0.2,1.48082253429447
"439",0.2,7.13372358862546
"440",0.2,7.12422755568107
"441",0.2,7.30223675268739
"442",0.2,2.58952931966633
"443",0.2,2.73159008705989
"444",0.2,2.87945447023958
"445",0.2,11.0007293795453
"446",0.2,4.7703848404572
"447",0.2,1.12438181677151
"448",0.2,0.432576299645007
"449",0.2,8.56871195095492
"450",0.2,11.7759927015741
"451",0.2,8.93222011583758
"452",0.2,10.0601714100213
"453",0.2,5.3089478004486
"454",0.2,5.96640289740122
"455",0.2,2.91823848150671
"456",0.2,1.44735088339075
"457",0.2,3.26103138970211
"458",0.2,5.9386334333331
"459",0.2,10.5499192227827
"460",0.2,4.90759470479047
"461",0.2,11.330711999278
"462",0.2,12.0905234130071
"463",0.2,6.08993218725032
"464",0.2,0.905133679043502
"465",0.2,1.4186002029661
"466",0.2,5.87092479669905
"467",0.2,1.83705245843157
"468",0.2,0.371577844489366
"469",0.2,0.350738880097108
"470",0.2,9.75620237137091
"471",0.2,2.61546095833182
"472",0.2,1.94173844764009
"473",0.2,7.98373688586992
"474",0.2,0.88244266808033
"475",0.2,5.68912687054373
"476",0.2,4.0690835933522
"477",0.2,6.07402112779623
"478",0.2,11.1816261422387
"479",0.2,0.634851129725575
"480",0.2,7.28694488252413
"481",0.2,7.73250929037941
"482",0.2,0.671748232562095
"483",0.2,2.87072696955875
"484",0.2,0.322466127352135
"485",0.2,5.42100142915638
"486",0.2,4.36004924342
"487",0.2,2.45246187318116
"488",0.2,4.59282121600068
"489",0.2,10.4811910440432
"490",0.2,0.982953923129894
"491",0.2,14.6785865343156
"492",0.2,0.827308597852343
"493",0.2,4.09857281252329
"494",0.2,1.24224860058179
"495",0.2,8.25326825450075
"496",0.2,2.2019347269088
"497",0.2,9.74459752398443
"498",0.2,1.51277400786057
"499",0.2,2.46048508910462
"500",0.2,0.100550421047956
"501",0.2,6.73225977902717
"502",0.2,0.961804092197109
"503",0.2,3.28232255531475
"504",0.2,4.70667280701405
"505",0.2,6.20266125516451
"506",0.2,0.379234533756971
"507",0.2,0.658868586178869
"508",0.2,19.0191919591685
"509",0.2,0.400456997677278
"510",0.2,11.1585831542717
"511",0.2,5.828437609388
"512",0.2,4.22676372786468
"513",0.2,1.38098388096122
"514",0.2,5.90364777969901
"515",0.2,13.6865631764041
"516",0.2,5.07238174852068
"517",0.2,1.57869688002393
"518",0.2,4.90514122394329
"519",0.2,8.47316260959504
"520",0.2,0.117712703039038
"521",0.2,0.382716179297763
"522",0.2,2.26285729790106
"523",0.2,8.0049855909766
"524",0.2,21.7302587056968
"525",0.2,10.2328067827494
"526",0.2,0.841044280460313
"527",0.2,1.07872731518
"528",0.2,0.16000768635422
"529",0.2,4.31281046455211
"530",0.2,0.628953853156418
"531",0.2,9.4909258462013
"532",0.2,1.19074169080704
"533",0.2,9.23980054403556
"534",0.2,19.2377489329058
"535",0.2,4.38455793054259
"536",0.2,0.380863710306585
"537",0.2,0.895844289267815
"538",0.2,0.675770894850938
"539",0.2,2.21956602530554
"540",0.2,3.87285314013666
"541",0.2,18.9781805396754
"542",0.2,5.56768964955068
"543",0.2,1.39177761506289
"544",0.2,4.18166237862265
"545",0.2,2.98263477627188
"546",0.2,1.04774726787582
"547",0.2,18.0669688542627
"548",0.2,2.84006269415841
"549",0.2,1.05072397971526
"550",0.2,9.67930707107198
"551",0.2,0.117608334403485
"552",0.2,3.94065899287766
"553",0.2,2.09070668090135
"554",0.2,0.81556819844991
"555",0.2,0.0272476319023038
"556",0.2,8.68762518237245
"557",0.2,0.66657442599535
"558",0.2,0.58733404832756
"559",0.2,0.488531135488302
"560",0.2,1.58473502378911
"561",0.2,19.9531138057069
"562",0.2,7.39252702291024
"563",0.2,0.442958736482001
"564",0.2,13.3345471036838
"565",0.2,1.85548558521535
"566",0.2,6.29731992704278
"567",0.2,0.984914677683264
"568",0.2,3.21997480699793
"569",0.2,0.486864568158133
"570",0.2,5.93300567918873
"571",0.2,4.00127156616604
"572",0.2,2.1199791203253
"573",0.2,1.18326611064648
"574",0.2,1.52132158866152
"575",0.2,1.21457395206706
"576",0.2,5.01426800939774
"577",0.2,5.21955472861833
"578",0.2,3.78236924097562
"579",0.2,1.70259962886539
"580",0.2,1.32222958585287
"581",0.2,3.02089883480221
"582",0.2,18.2246011764485
"583",0.2,2.83506997395307
"584",0.2,0.794547747354954
"585",0.2,0.285203582615565
"586",0.2,0.762174867559224
"587",0.2,4.51386328814466
"588",0.2,1.24002164859372
"589",0.2,2.51288566971198
"590",0.2,0.162712680309064
"591",0.2,3.30806873273104
"592",0.2,2.97306435881183
"593",0.2,3.45240210648626
"594",0.2,0.216994783841074
"595",0.2,2.468403193634
"596",0.2,15.8914545170012
"597",0.2,2.26018273930795
"598",0.2,10.5875320168343
"599",0.2,2.11137124570087
"600",0.2,1.06060351477936
"601",0.2,2.23063476383686
"602",0.2,2.95235979370773
"603",0.2,1.03439757833257
"604",0.2,4.77288073839104
"605",0.2,6.36222974376238
"606",0.2,2.20495490822941
"607",0.2,11.1390578833627
"608",0.2,0.480089788325131
"609",0.2,0.00325217531078422
"610",0.2,5.14634835047132
"611",0.2,5.09105997450393
"612",0.2,0.355063686147332
"613",0.2,9.45516915949893
"614",0.2,0.468667191453278
"615",0.2,2.36748771460805
"616",0.2,2.85789825953543
"617",0.2,5.54690353085703
"618",0.2,6.03398103711611
"619",0.2,2.59096543977312
"620",0.2,5.33525043611831
"621",0.2,2.53944871015847
"622",0.2,5.93468576183027
"623",0.2,6.02462690768248
"624",0.2,4.27980017827308
"625",0.2,1.58786752959713
"626",0.2,1.23742735727289
"627",0.2,2.52455448964611
"628",0.2,2.61633627582341
"629",0.2,4.86421869919481
"630",0.2,12.1643068495229
"631",0.2,9.94117714422655
"632",0.2,6.36345003244883
"633",0.2,2.37823096103966
"634",0.2,2.25212290650234
"635",0.2,1.37877768320044
"636",0.2,0.805102938373968
"637",0.2,17.362369474836
"638",0.2,5.42971499708897
"639",0.2,2.8718328615336
"640",0.2,0.367823086207596
"641",0.2,0.10836957488209
"642",0.2,9.01325081746425
"643",0.2,0.0432464879506779
"644",0.2,7.99449082421971
"645",0.2,0.47276718342703
"646",0.2,5.60047574785954
"647",0.2,0.788489474772783
"648",0.2,7.21065546643436
"649",0.2,10.4137403791057
"650",0.2,0.468851698096842
"651",0.2,2.32008854625747
"652",0.2,1.16010028636083
"653",0.2,1.64617918431759
"654",0.2,1.98681863723323
"655",0.2,4.80551442645439
"656",0.2,14.9245772900692
"657",0.2,10.1142327669532
"658",0.2,3.0289832688868
"659",0.2,7.26599200586689
"660",0.2,4.36148375592049
"661",0.2,5.09064375867552
"662",0.2,1.38302898034453
"663",0.2,3.14144195290282
"664",0.2,3.40287592727691
"665",0.2,6.73666719791895
"666",0.2,6.46157171090549
"667",0.2,20.2162451565939
"668",0.2,5.42058266178445
"669",0.2,9.04863732824934
"670",0.2,2.50028831185773
"671",0.2,4.05934371033168
"672",0.2,1.59838427556679
"673",0.2,1.95398876534979
"674",0.2,5.10255487193106
"675",0.2,0.436822068877518
"676",0.2,21.6070623124454
"677",0.2,1.64020649623126
"678",0.2,4.83874717240638
"679",0.2,1.40326443128288
"680",0.2,0.00917386030778289
"681",0.2,5.68356960525221
"682",0.2,17.0318298405948
"683",0.2,7.38700683186662
"684",0.2,14.6238200634714
"685",0.2,4.39812601796893
"686",0.2,5.14062396451095
"687",0.2,16.3303084290566
"688",0.2,11.2227351864086
"689",0.2,0.378056208137423
"690",0.2,3.15804619109258
"691",0.2,0.718832839634026
"692",0.2,6.6356646127761
"693",0.2,4.36131947187191
"694",0.2,8.56873499187541
"695",0.2,6.35868793332434
"696",0.2,2.06140348687768
"697",0.2,2.94358419254422
"698",0.2,14.4661319619956
"699",0.2,0.383744921640122
"700",0.2,2.55349282873794
"701",0.2,9.83270066748273
"702",0.2,3.21326575940475
"703",0.2,0.330191069423535
"704",0.2,1.06569877360016
"705",0.2,0.497379789594561
"706",0.2,4.74078452193594
"707",0.2,0.0539601380026839
"708",0.2,12.7325660635935
"709",0.2,3.68126929716623
"710",0.2,9.63831454473448
"711",0.2,16.4140233841298
"712",0.2,4.60637280721277
"713",0.2,3.75348484588271
"714",0.2,0.260381932674608
"715",0.2,16.4934767774286
"716",0.2,1.2037813076496
"717",0.2,1.41548660118133
"718",0.2,6.45740001907057
"719",0.2,12.5917139173862
"720",0.2,5.39988624842322
"721",0.2,3.24994437862188
"722",0.2,0.333218441810459
"723",0.2,9.79666230226767
"724",0.2,10.33621000084
"725",0.2,1.01688958937302
"726",0.2,6.84126420856869
"727",0.2,0.491171663411866
"728",0.2,3.79229076651341
"729",0.2,5.10187291984862
"730",0.2,2.4950691126287
"731",0.2,0.38959959289059
"732",0.2,1.80335399927571
"733",0.2,10.0167766674877
"734",0.2,4.59367631447917
"735",0.2,7.52048329901523
"736",0.2,32.3407256926358
"737",0.2,16.2799566230717
"738",0.2,4.21654321092565
"739",0.2,0.741792257626458
"740",0.2,1.94934695027769
"741",0.2,8.19213059519244
"742",0.2,3.74527649467296
"743",0.2,3.59981319543016
"744",0.2,0.102144586853683
"745",0.2,11.5317425173638
"746",0.2,1.91623474471271
"747",0.2,13.6334202711688
"748",0.2,0.607638330092488
"749",0.2,17.6805037344747
"750",0.2,2.22950191520928
"751",0.2,2.74565672501922
"752",0.2,7.60104359432109
"753",0.2,10.862861656885
"754",0.2,16.1172131104574
"755",0.2,3.13780088443309
"756",0.2,22.5882648850296
"757",0.2,2.21192119410262
"758",0.2,1.99606043250693
"759",0.2,7.12140491190267
"760",0.2,2.9344563302584
"761",0.2,0.596223503816873
"762",0.2,1.00740425557555
"763",0.2,4.54813181401646
"764",0.2,10.3314991477401
"765",0.2,3.85006345787501
"766",0.2,4.39897264798588
"767",0.2,1.33225837722421
"768",0.2,9.24756557301201
"769",0.2,15.0893663412484
"770",0.2,1.94687500828877
"771",0.2,0.0218244176357985
"772",0.2,3.71634555493897
"773",0.2,14.4906538343968
"774",0.2,0.021629158873111
"775",0.2,3.22228192118928
"776",0.2,7.82116929958475
"777",0.2,4.98901762047267
"778",0.2,4.13032666164258
"779",0.2,1.17165701009811
"780",0.2,2.48037161771208
"781",0.2,12.7510680717634
"782",0.2,0.332378146704286
"783",0.2,3.74660554320967
"784",0.2,9.1487355153532
"785",0.2,12.9841286775874
"786",0.2,0.630146549083292
"787",0.2,4.10097653956568
"788",0.2,3.80197222997702
"789",0.2,0.94068189850077
"790",0.2,3.6909828565777
"791",0.2,0.565525318961591
"792",0.2,16.1974101132693
"793",0.2,0.852549485862255
"794",0.2,5.95592147649682
"795",0.2,6.33972212185568
"796",0.2,1.2442156228187
"797",0.2,10.8348456113326
"798",0.2,1.21461134518107
"799",0.2,3.52078623583025
"800",0.2,0.12886638224892
"801",0.2,0.653151966418391
"802",0.2,3.65414569599038
"803",0.2,0.666615455560342
"804",0.2,9.23752483869803
"805",0.2,0.237544805277139
"806",0.2,4.6044936494664
"807",0.2,2.56478579714894
"808",0.2,0.99138690712334
"809",0.2,4.36031531521535
"810",0.2,8.82875923025322
"811",0.2,2.82414113038134
"812",0.2,16.7564514270964
"813",0.2,6.39889165272421
"814",0.2,6.18267363847649
"815",0.2,4.61576163282102
"816",0.2,4.21536607646799
"817",0.2,2.98286538571119
"818",0.2,2.08773020189255
"819",0.2,11.2722949211704
"820",0.2,6.23979057164347
"821",0.2,0.147876775120979
"822",0.2,6.24584258047348
"823",0.2,4.70211636827147
"824",0.2,5.85981789024031
"825",0.2,0.711998647694531
"826",0.2,1.02112058084458
"827",0.2,10.4689217259394
"828",0.2,0.459065125323832
"829",0.2,13.1175991048323
"830",0.2,1.04613952334622
"831",0.2,2.05555419437587
"832",0.2,0.68422514712438
"833",0.2,16.5989390379729
"834",0.2,8.65183646234384
"835",0.2,0.966863855719566
"836",0.2,10.0078257821025
"837",0.2,0.959598182234913
"838",0.2,0.539305494166911
"839",0.2,6.54266145059323
"840",0.2,2.60364105924964
"841",0.2,8.26322372029436
"842",0.2,0.0660616551872916
"843",0.2,8.51172403004892
"844",0.2,4.73155889639115
"845",0.2,5.65684537182454
"846",0.2,2.21885212231427
"847",0.2,6.81311228291547
"848",0.2,10.2459091130168
"849",0.2,2.60147859527476
"850",0.2,3.67678444811559
"851",0.2,5.44035291597853
"852",0.2,14.0324114608395
"853",0.2,3.04135671816766
"854",0.2,19.8957904697138
"855",0.2,6.65765119229859
"856",0.2,1.59334598807618
"857",0.2,1.54391326475888
"858",0.2,12.253726356964
"859",0.2,16.9906421742382
"860",0.2,7.35089478972268
"861",0.2,7.55818428083773
"862",0.2,7.1625074690884
"863",0.2,20.5901110441166
"864",0.2,0.0373978284187615
"865",0.2,2.36709882057392
"866",0.2,11.9700026412712
"867",0.2,0.637071740347892
"868",0.2,3.95714824998236
"869",0.2,0.682757964823395
"870",0.2,0.159964727820339
"871",0.2,18.0646461027949
"872",0.2,3.64254154243922
"873",0.2,2.05021864268929
"874",0.2,1.18043302092701
"875",0.2,2.34639019938186
"876",0.2,2.38364997319877
"877",0.2,2.29736210778356
"878",0.2,16.45485238628
"879",0.2,10.8527494681286
"880",0.2,1.62393658947699
"881",0.2,17.0732196784558
"882",0.2,3.75967804321504
"883",0.2,9.92754890541446
"884",0.2,13.0175202240454
"885",0.2,3.1676830095239
"886",0.2,0.414342149454278
"887",0.2,1.3566925865598
"888",0.2,4.25416513325131
"889",0.2,2.78966232202947
"890",0.2,7.78032397483742
"891",0.2,12.4871496756779
"892",0.2,2.34107946977019
"893",0.2,0.503454146645497
"894",0.2,3.68432644733644
"895",0.2,3.03878796985373
"896",0.2,4.99274086651808
"897",0.2,9.38362981984545
"898",0.2,0.19370921558282
"899",0.2,2.22608550714695
"900",0.2,5.81958229632533
"901",0.2,8.65737440431469
"902",0.2,14.7523876066346
"903",0.2,6.83334397131062
"904",0.2,0.124271127860993
"905",0.2,15.9492995954099
"906",0.2,7.16078948789569
"907",0.2,10.006235781637
"908",0.2,0.956594949798177
"909",0.2,6.36389469706869
"910",0.2,6.19480775648213
"911",0.2,0.675930706784129
"912",0.2,6.80911488810039
"913",0.2,3.73739287688417
"914",0.2,1.73408282920718
"915",0.2,2.23716403823346
"916",0.2,2.18360081634222
"917",0.2,1.00702683123763
"918",0.2,8.81887391167593
"919",0.2,3.49402056054628
"920",0.2,2.16397389536723
"921",0.2,2.60107332607731
"922",0.2,3.46439581597224
"923",0.2,12.4398084444212
"924",0.2,17.0689422628822
"925",0.2,3.18703195312992
"926",0.2,16.2978194645586
"927",0.2,26.4633085400935
"928",0.2,5.06394353208548
"929",0.2,0.773253605284468
"930",0.2,0.534171396866441
"931",0.2,1.41447198220007
"932",0.2,4.60804819574064
